
Processing staticRatio benchmark.


Configuration for benchmark run:

	testType: static
	testSize: 1000
	testIterations: 50
	degreeOfParallelism: 10
	sleepInterval: 0

Configuration for testCase1:

	ratioOfMethods: 
		getItem: 80
		add: 9
		contains: 2
		remove: 9
		clear: 1
threadId	end time	iter #		avg		min		max		
10		10:47:06	49		0.000030	0.000005	0.000151
9		10:47:06	40		0.000050	0.000004	0.000260
10		10:47:06	50		0.000030	0.000005	0.000151
9		10:47:06	41		0.000049	0.000004	0.000260
9		10:47:06	42		0.000048	0.000004	0.000260
9		10:47:06	43		0.000047	0.000004	0.000260
9		10:47:06	44		0.000046	0.000004	0.000260
9		10:47:06	45		0.000045	0.000004	0.000260
9		10:47:06	46		0.000044	0.000004	0.000260
9		10:47:06	47		0.000043	0.000004	0.000260
9		10:47:06	48		0.000043	0.000004	0.000260
9		10:47:06	49		0.000042	0.000004	0.000260
9		10:47:06	50		0.000041	0.000004	0.000260



Method		avg		min		max		numCalls
getItem		0.000031	0.000005	0.000268	394
addItem		0.000049	0.000003	0.000245	48
containsItem	0.000021	0.000005	0.000085	8
removeItem	0.000043	0.000003	0.000149	50
clear		0.000046




Finished processing benchmark.




End of tests
